local,corte,gen,block,peso
DF,4,PM31,3,679.8572
DF,4,PM32,3,389.994
DF,4,PM33,3,281.92864587132567
DF,4,PM34,3,679.8572
DF,4,PM35,3,389.994
DF,4,PM36,3,377.73795157429464
DF,4,PM37,3,300.48
DF,4,PM38,3,408.9024
DF,4,PM39,3,391.66839160633543
DF,4,PM40,3,566.6788
DF,4,PM41,3,497.78790000000004
DF,4,PM42,3,221.55381624104956
DF,4,PM43,3,309.411
DF,4,PM44,3,430.5303
DF,4,PM45,3,430.7279932249972
DF,4,PM46,3,462.98879999999997
DF,4,PM47,3,378.684
DF,4,TANZ,3,396.01300000000003
DF,6,ARUA,1,1763.6054421768704
DF,6,MASS,1,1865.5938697318009
DF,6,MILE,1,1633.670520231214
DF,6,MOMB,1,1990.909090909091
DF,6,PM30,1,2165.3414882772686
DF,6,PM31,1,2566.6666666666665
DF,6,PM32,1,2079.450607501321
DF,6,PM33,1,2348.9361702127662
DF,6,PM34,1,1909.4650205761313
DF,6,PM35,1,2569.7701149425293
DF,6,PM36,1,2133.9031339031335
DF,6,PM37,1,2533.008658008658
DF,6,PM38,1,2249.2103075644227
DF,6,PM39,1,2534.6975088967974
DF,6,PM40,1,2548.177083333333
DF,6,PM41,1,2143.7265917603004
DF,6,PM42,1,2045.1271186440677
DF,6,PM43,1,2673.032407407407
DF,6,PM44,1,3196.397569444445
DF,6,PM45,1,1621.9607843137255
DF,6,PM46,1,2324.007936507937
DF,6,PM47,1,2243.558282208589
DF,6,TANZ,1,2497.387238723872
DF,6,ARUA,2,2312.9482071713146
DF,6,MASS,2,2621.8487394957983
DF,6,MILE,2,2365.938864628821
DF,6,MOMB,2,2474.391988555079
DF,6,PM30,2,1253.3748701973
DF,6,PM31,2,1396.8957871396894
DF,6,PM32,2,1447.0534069981586
DF,6,PM33,2,2050.2178649237476
DF,6,PM34,2,2760.416666666667
DF,6,PM35,2,2731.605222734255
DF,6,PM36,2,2617.4168297455967
DF,6,PM37,2,2269.707207207208
DF,6,PM38,2,2242.121212121212
DF,6,PM39,2,2189.29643929644
DF,6,PM40,2,2502.103960396039
DF,6,PM41,2,2323.783117683303
DF,6,PM42,2,1528.1690140845071
DF,6,PM43,2,1188.9596602972401
DF,6,PM44,2,1352.7980535279805
DF,6,PM45,2,1714.6875
DF,6,PM46,2,1548.9130434782608
DF,6,PM47,2,2034.875
DF,6,TANZ,2,1434.3137254901965
DF,6,ARUA,3,1243.3734939759038
DF,6,MASS,3,2439.5209580838323
DF,6,MILE,3,1610.8303249097476
DF,6,MOMB,3,1255.2301255230125
DF,6,PM30,3,2817.7589852008455
DF,6,PM31,3,2663.1513647642687
DF,6,PM32,3,2497.085889570552
DF,6,PM33,3,2254.963898916967
DF,6,PM34,3,2035.7142857142856
DF,6,PM35,3,2752.7426160337554
DF,6,PM36,3,2137.121212121212
DF,6,PM37,3,1900
DF,6,PM38,3,2434.9023090586143
DF,6,PM39,3,2084.7222222222226
DF,6,PM40,3,1852.093206951027
DF,6,PM41,3,1794.4306930693074
DF,6,PM42,3,2126.640419947506
DF,6,PM43,3,2197.4110032362455
DF,6,PM44,3,2446.2386511024642
DF,6,PM45,3,1822.5614927905006
DF,6,PM46,3,2284.722222222222
DF,6,PM47,3,1835.3381208856972
DF,6,TANZ,3,2468.701550387597
DF,7,ARUA,1,2396.0332693538066
DF,7,MASS,1,3578.3221194280904
DF,7,MILE,1,3413.627992633518
DF,7,MOMB,1,2711.389684813754
DF,7,PM30,1,3550.8752327746733
DF,7,PM31,1,3028.538011695907
DF,7,PM32,1,3025.484764542936
DF,7,PM33,1,3019.5614035087724
DF,7,PM34,1,3264.9526387009473
DF,7,PM35,1,3153.450292397661
DF,7,PM36,1,3052.0169851380037
DF,7,PM37,1,3226.6540642722125
DF,7,PM38,1,3475.14367816092
DF,7,PM39,1,3502.409638554217
DF,7,PM40,1,3722.6600985221676
DF,7,PM41,1,3523.9239239239237
DF,7,PM42,1,3061.8972746331247
DF,7,PM43,1,2977.0215241419437
DF,7,PM44,1,3150.6027253668763
DF,7,PM45,1,3181.7444219066942
DF,7,PM46,1,4059.0405904059044
DF,7,PM47,1,3730.5278700627537
DF,7,TANZ,1,3252.411652340019
DF,7,ARUA,2,2507.838541666666
DF,7,MASS,2,3273.2044198895032
DF,7,MILE,2,3223.4756097560976
DF,7,MOMB,2,2824.479166666667
DF,7,PM30,2,3314.6357188910374
DF,7,PM31,2,2974.666666666668
DF,7,PM32,2,3209.876543209877
DF,7,PM33,2,3614.3730886850144
DF,7,PM34,2,3334.1049382716046
DF,7,PM35,2,3066.1946902654863
DF,7,PM36,2,3591.7637271214644
DF,7,PM37,2,2920.0902934537244
DF,7,PM38,2,3169.8165137614687
DF,7,PM39,2,3540.5874499332444
DF,7,PM40,2,3512.6579778830956
DF,7,PM41,2,3267.7804295942715
DF,7,PM42,2,2701.614370168258
DF,7,PM43,2,2901.172839506173
DF,7,PM44,2,3299.8870056497176
DF,7,PM45,2,2750
DF,7,PM46,2,3516.1711006781434
DF,7,PM47,2,2807.02045328911
DF,7,TANZ,2,2976.4392839864536
DF,7,ARUA,3,1854.4217687074831
DF,7,MASS,3,2827.553444180523
DF,7,MILE,3,3192.6100628930812
DF,7,MOMB,3,2612.5
DF,7,PM30,3,2724.348958333333
DF,7,PM31,3,3523.158694001518
DF,7,PM32,3,2810.45311799013
DF,7,PM33,3,2608.7515299877596
DF,7,PM34,3,3600.823045267489
DF,7,PM35,3,3099.3674367436747
DF,7,PM36,3,2857.604832977967
DF,7,PM37,3,2880.895915678524
DF,7,PM38,3,2780.189620758483
DF,7,PM39,3,3390.909090909091
DF,7,PM40,3,3269.113149847095
DF,7,PM41,3,3021.3350785340317
DF,7,PM42,3,3145.8167330677297
DF,7,PM43,3,2740.021231422505
DF,7,PM44,3,3276.666666666666
DF,7,PM45,3,2371.859296482412
DF,7,PM46,3,2947.012138188609
DF,7,PM47,3,3214.562410329986
DF,7,TANZ,3,3087.962962962963
DF,8,ARUA,1,1662.4222148579481
DF,8,MASS,1,4670.713887911831
DF,8,MILE,1,3517.427713494344
DF,8,MOMB,1,3262.987716335807
DF,8,PM30,1,3492.667282709137
DF,8,PM31,1,3685.4483057974553
DF,8,PM32,1,3749.5852636223253
DF,8,PM33,1,3219.020629146676
DF,8,PM34,1,3681.119479952422
DF,8,PM35,1,3373.4663597938734
DF,8,PM36,1,3469.3574090800544
DF,8,PM37,1,4057.8794859864347
DF,8,PM38,1,3456.2681886180735
DF,8,PM39,1,3802.354631191056
DF,8,PM40,1,4557.346856325973
DF,8,PM41,1,4049.6265723270435
DF,8,PM42,1,3254.2940320232897
DF,8,PM43,1,2254.2222037675256
DF,8,PM44,1,3193.498746292137
DF,8,PM45,1,3596.3271678441956
DF,8,PM46,1,3870.1540784785648
DF,8,PM47,1,3968.639262529806
DF,8,TANZ,1,3743.450187120135
DF,8,ARUA,2,1758.9778820375336
DF,8,MASS,2,4062.6126954451884
DF,8,MILE,2,4007.9823488704988
DF,8,MOMB,2,3334.4731001897126
DF,8,PM30,2,2651.5745024710154
DF,8,PM31,2,4064.977620082989
DF,8,PM32,2,3599.852638473053
DF,8,PM33,2,3612.696370496306
DF,8,PM34,2,4054.88571128051
DF,8,PM35,2,3517.589887305469
DF,8,PM36,2,3739.0813131238892
DF,8,PM37,2,4259.327577011737
DF,8,PM38,2,3745.906938086255
DF,8,PM39,2,3607.714042891359
DF,8,PM40,2,4159.113551340613
DF,8,PM41,2,3947.4634877044086
DF,8,PM42,2,2635.716407390627
DF,8,PM43,2,2453.026819923372
DF,8,PM44,2,3638.989629933182
DF,8,PM45,2,3727.7257039992664
DF,8,PM46,2,3807.200750502649
DF,8,PM47,2,3297.4795312249166
DF,8,TANZ,2,3002.215230512392
DF,8,ARUA,3,1859.2533877560936
DF,8,MASS,3,5060.6469148246815
DF,8,MILE,3,4012.5889445249713
DF,8,MOMB,3,3617.781014195904
DF,8,PM30,3,3516.522066835434
DF,8,PM31,3,4254.65367671669
DF,8,PM32,3,3220.5103200442286
DF,8,PM33,3,3120.63301552956
DF,8,PM34,3,3958.8472825885055
DF,8,PM35,3,3460.654205150042
DF,8,PM36,3,3460.5770627781963
DF,8,PM37,3,3915.7247091893178
DF,8,PM38,3,3344.122974826052
DF,8,PM39,3,4008.644670871744
DF,8,PM40,3,4032.709725814216
DF,8,PM41,3,3391.4188341960585
DF,8,PM42,3,3087.438876152692
DF,8,PM43,3,2733.529579337195
DF,8,PM44,3,3480.526146936156
DF,8,PM45,3,3272.6467372397
DF,8,PM46,3,3607.7348066298337
DF,8,PM47,3,3627.568250705319
DF,8,TANZ,3,3488.081354667164
DF,9,ARUA,1,837.9858259040366
DF,9,MASS,1,2689.670905011218
DF,9,MILE,1,1802.9071795127297
DF,9,MOMB,1,1846.9205292330923
DF,9,PM30,1,1885.9759332160702
DF,9,PM31,1,2716.923083125701
DF,9,PM32,1,1940.9246410027156
DF,9,PM33,1,1960.2111232831799
DF,9,PM34,1,1767.9759293156524
DF,9,PM35,1,1720.6498350700138
DF,9,PM36,1,1634.0981647192039
DF,9,PM37,1,1626.6754599691014
DF,9,PM38,1,1427.389600429944
DF,9,PM39,1,1791.5313622877252
DF,9,PM40,1,2142.502861503243
DF,9,PM41,1,1848.4593215487723
DF,9,PM42,1,1434.9586487769534
DF,9,PM43,1,789.8816832235741
DF,9,PM44,1,1306.3998996245573
DF,9,PM45,1,1590.634257192712
DF,9,PM46,1,2176.147836647393
DF,9,PM47,1,2110.000604266119
DF,9,TANZ,1,1657.0571257835245
DF,9,ARUA,2,888.2184782608696
DF,9,MASS,2,2606.947368421053
DF,9,MILE,2,2243.249693502248
DF,9,MOMB,2,1867.8106410100768
DF,9,PM30,2,1781.3479729729731
DF,9,PM31,2,2320.621628757874
DF,9,PM32,2,2269.9542450432136
DF,9,PM33,2,2052.036585365854
DF,9,PM34,2,2040.354638994189
DF,9,PM35,2,2107.316114790287
DF,9,PM36,2,2316.530384871726
DF,9,PM37,2,1815.4769101595302
DF,9,PM38,2,1409.8473895582326
DF,9,PM39,2,2093.251433866806
DF,9,PM40,2,2149.956920386301
DF,9,PM41,2,2025.6472663139327
DF,9,PM42,2,1519.4803954343565
DF,9,PM43,2,757.8322234607067
DF,9,PM44,2,1124.607642931211
DF,9,PM45,2,1428.645833333333
DF,9,PM46,2,1909.9207137418477
DF,9,PM47,2,1899.641529415414
DF,9,TANZ,2,1662.805920004634
DF,9,ARUA,3,976.3157894736843
DF,9,MASS,3,2411.1090629800306
DF,9,MILE,3,2460.013300083125
DF,9,MOMB,3,2284.949113779303
DF,9,PM30,3,1701.9707379134866
DF,9,PM31,3,2275.2829688535453
DF,9,PM32,3,1985.181434599156
DF,9,PM33,3,2035.4752402069475
DF,9,PM34,3,2423.9812206572765
DF,9,PM35,3,2033.4065934065936
DF,9,PM36,3,1749.8342579750345
DF,9,PM37,3,1985.0982510288065
DF,9,PM38,3,1483.2661772702552
DF,9,PM39,3,2315.356049382716
DF,9,PM40,3,1959.9895949043153
DF,9,PM41,3,2021.6495828367104
DF,9,PM42,3,1499.9264622373646
DF,9,PM43,3,652.0600118835413
DF,9,PM44,3,1441.3638676844785
DF,9,PM45,3,1614.7124010554087
DF,9,PM46,3,1614.4098768180465
DF,9,PM47,3,2200.4293520686965
DF,9,TANZ,3,1725.0102249488755
DF,10,ARUA,1,1294.1147286821704
DF,10,MASS,1,2605.2847571189277
DF,10,MILE,1,2417.8463329452848
DF,10,MOMB,1,2930.5511695906434
DF,10,PM30,1,2632.926277372263
DF,10,PM31,1,2865.6769596199524
DF,10,PM32,1,2216.2394487510765
DF,10,PM33,1,2259.6450656501474
DF,10,PM34,1,3226.801294498382
DF,10,PM35,1,2351.213292117465
DF,10,PM36,1,2487.050505050505
DF,10,PM37,1,1708.0469061876242
DF,10,PM38,1,2072.6950092421444
DF,10,PM39,1,1905.9904761904766
DF,10,PM40,1,3426.884488448845
DF,10,PM41,1,2349.9122807017543
DF,10,PM42,1,2689.11679197995
DF,10,PM43,1,1080.9301075268816
DF,10,PM44,1,1488.938271604938
DF,10,PM45,1,2511.205851619645
DF,10,PM46,1,3331.324675324676
DF,10,PM47,1,2487.0800821355238
DF,10,TANZ,1,2648.3092436974794
DF,10,ARUA,2,1337.6682027649772
DF,10,MASS,2,2823.3233532934137
DF,10,MILE,2,3561.950209643606
DF,10,MOMB,2,2805.116504854369
DF,10,PM30,2,1790.294025157233
DF,10,PM31,2,1953.1202983138783
DF,10,PM32,2,2739.1398759165254
DF,10,PM33,2,2926.917869034406
DF,10,PM34,2,2928.024024024024
DF,10,PM35,2,2589.9778296382733
DF,10,PM36,2,2658.7945125510796
DF,10,PM37,2,1946.35
DF,10,PM38,2,1642.618045112782
DF,10,PM39,2,2086.167993630573
DF,10,PM40,2,1045.7079207920792
DF,10,PM41,2,2258.0660377358486
DF,10,PM42,2,2269.480099502488
DF,10,PM43,2,1349.5873015873015
DF,10,PM44,2,1587.009244154432
DF,10,PM45,2,1676.592705167173
DF,10,PM46,2,3159.3461345381515
DF,10,PM47,2,2272.639573070608
DF,10,TANZ,2,2403.228456913827
DF,10,ARUA,3,1284.9084507042253
DF,10,MASS,3,2964.7921492921487
DF,10,MILE,3,3296.8259629101285
DF,10,MOMB,3,2817.715463917526
DF,10,PM30,3,2099.189024390244
DF,10,PM31,3,2713.4190476190474
DF,10,PM32,3,2429.476943346508
DF,10,PM33,3,2621.515447154472
DF,10,PM34,3,3627.150837988827
DF,10,PM35,3,2575.0303234501353
DF,10,PM36,3,2230.1909871244634
DF,10,PM37,3,1506.733644859813
DF,10,PM38,3,1542.7301432291665
DF,10,PM39,3,2366.944827586208
DF,10,PM40,3,2381.176567656766
DF,10,PM41,3,2636.2115280043495
DF,10,PM42,3,2046.7044534412953
DF,10,PM43,3,1458.1506849315067
DF,10,PM44,3,1697.7736486486488
DF,10,PM45,3,2097.523545706372
DF,10,PM46,3,2575.267708333333
DF,10,PM47,3,2597.2833333333333
DF,10,TANZ,3,2510.779122541603
DF,11,ARUA,1,454.22535211267603
DF,11,MASS,1,698.0113636363635
DF,11,MILE,1,1040.7333333333333
DF,11,MOMB,1,1249.209621993127
DF,11,PM30,1,916.4518900343643
DF,11,PM31,1,935.8533791523483
DF,11,PM32,1,1309.278350515464
DF,11,PM33,1,1099.298245614035
DF,11,PM34,1,1082.6271186440677
DF,11,PM35,1,740.66985645933
DF,11,PM36,1,1030.576923076923
DF,11,PM37,1,811.4978902953586
DF,11,PM38,1,961.849710982659
DF,11,PM39,1,823.8970588235296
DF,11,PM40,1,1162.6934984520124
DF,11,PM41,1,1393.9306358381498
DF,11,PM42,1,1195.992714025501
DF,11,PM43,1,577.8186274509803
DF,11,PM44,1,686.5036231884059
DF,11,PM45,1,921.7241379310343
DF,11,PM46,1,2092.569002123142
DF,11,PM47,1,1058.5858585858587
DF,11,TANZ,1,1242.0785804816223
DF,11,ARUA,2,531.2893081761006
DF,11,MASS,2,839.090909090909
DF,11,MILE,2,1093.5422602089268
DF,11,MOMB,2,1382.1379781420765
DF,11,PM30,2,921.1165048543688
DF,11,PM31,2,718.6666666666667
DF,11,PM32,2,1444.7447447447446
DF,11,PM33,2,1035.6559949780287
DF,11,PM34,2,1511.2094395280233
DF,11,PM35,2,804.0845070422533
DF,11,PM36,2,1193.9571150097465
DF,11,PM37,2,913.1851851851852
DF,11,PM38,2,994.6859903381644
DF,11,PM39,2,1047.2760849492154
DF,11,PM40,2,1269.9799196787149
DF,11,PM41,2,1502.3255813953483
DF,11,PM42,2,896.2848297213624
DF,11,PM43,2,702.6431718061672
DF,11,PM44,2,721.3438735177864
DF,11,PM45,2,656.4885496183207
DF,11,PM46,2,2044.27374301676
DF,11,PM47,2,1271.1111111111109
DF,11,TANZ,2,1146.1477987421383
DF,11,ARUA,3,535.1239669421489
DF,11,MASS,3,996.1538461538464
DF,11,MILE,3,936.3799283154123
DF,11,MOMB,3,1271.3804713804711
DF,11,PM30,3,622.2222222222223
DF,11,PM31,3,1047.826086956522
DF,11,PM32,3,1128.2882882882882
DF,11,PM33,3,1167.056074766355
DF,11,PM34,3,1503.9579468150896
DF,11,PM35,3,821.3541666666665
DF,11,PM36,3,906.0402684563758
DF,11,PM37,3,750.515463917526
DF,11,PM38,3,847.5783475783476
DF,11,PM39,3,853.211009174312
DF,11,PM40,3,1033.433133732535
DF,11,PM41,3,1165.0943396226417
DF,11,PM42,3,1013.5451505016721
DF,11,PM43,3,697.7049180327868
DF,11,PM44,3,1030.3703703703704
DF,11,PM45,3,846.4125560538117
DF,11,PM46,3,1257.478632478633
DF,11,PM47,3,1505.1020408163263
DF,11,TANZ,3,872.7707006369425
DF,12,ARUA,1,44.30609597924772
DF,12,MASS,1,92.8242506811989
DF,12,MILE,1,116.50574712643676
DF,12,MOMB,1,114.05423594615995
DF,12,PM30,1,125.70187393526406
DF,12,PM31,1,122.53796095444686
DF,12,PM32,1,96.31912681912684
DF,12,PM33,1,110.81610337972165
DF,12,PM34,1,131.9506172839506
DF,12,PM35,1,83.46068796068796
DF,12,PM36,1,104.77672955974843
DF,12,PM37,1,98.21
DF,12,PM38,1,52.67326732673268
DF,12,PM39,1,116.30886850152905
DF,12,PM40,1,132.78081232492997
DF,12,PM41,1,88.5
DF,12,PM42,1,64.20689655172414
DF,12,PM43,1,63.88571428571429
DF,12,PM44,1,93.98830409356724
DF,12,PM45,1,115.40632603406324
DF,12,PM46,1,156
DF,12,PM47,1,117.99548678272079
DF,12,TANZ,1,73.87179487179486
DF,12,ARUA,2,27.542443064182194
DF,12,MASS,2,81.32327919566897
DF,12,MILE,2,113.46202531645567
DF,12,MOMB,2,101.35456110154905
DF,12,PM30,2,97.78873239436619
DF,12,PM31,2,85.73841059602648
DF,12,PM32,2,78.19588550983899
DF,12,PM33,2,105.98502700049094
DF,12,PM34,2,107.60236220472439
DF,12,PM35,2,60.27577125658391
DF,12,PM36,2,102.87878787878788
DF,12,PM37,2,66.47844827586208
DF,12,PM38,2,50.61437908496732
DF,12,PM39,2,133.98194945848374
DF,12,PM40,2,99.63963963963964
DF,12,PM41,2,79.16071428571429
DF,12,PM42,2,35.36610486891386
DF,12,PM43,2,49.526881720430104
DF,12,PM44,2,75.59528487229863
DF,12,PM45,2,83.28371501272264
DF,12,PM46,2,120.5083179297597
DF,12,PM47,2,85.94545454545455
DF,12,TANZ,2,65.95956454121306
DF,12,ARUA,3,33.80416666666667
DF,12,MASS,3,88.8622974963181
DF,12,MILE,3,105.3082191780822
DF,12,MOMB,3,114.96819338422391
DF,12,PM30,3,93.40836012861736
DF,12,PM31,3,93.54269175108539
DF,12,PM32,3,68.6842105263158
DF,12,PM33,3,103.96436058700209
DF,12,PM34,3,188.02791964589719
DF,12,PM35,3,64.73370577281193
DF,12,PM36,3,88.26252319109464
DF,12,PM37,3,73.74213406292749
DF,12,PM38,3,42.9110275689223
DF,12,PM39,3,129.03951890034367
DF,12,PM40,3,118.91542288557211
DF,12,PM41,3,72.79800142755174
DF,12,PM42,3,45.53693358162632
DF,12,PM43,3,46.22107969151671
DF,12,PM44,3,95.23013415892672
DF,12,PM45,3,89.30434782608695
DF,12,PM46,3,106.42426243945397
DF,12,PM47,3,97.97845468053492
DF,12,TANZ,3,39.39130434782609
RJ,3,PM30,1,1016.7087373864006
RJ,3,PM30,2,1204.0300949072498
RJ,3,PM30,3,1010.8207668146243
RJ,3,PM31,1,1535.74833077949
RJ,3,PM31,2,1347.8408578193198
RJ,3,PM31,3,1386.0028907015305
RJ,3,PM32,1,1334.2238536655377
RJ,3,PM32,2,1359.7632992810366
RJ,3,PM32,3,1236.0493903263118
RJ,3,PM33,1,1031.4438626968054
RJ,3,PM33,2,1332.6632470516865
RJ,3,PM33,3,1119.460609242538
RJ,3,PM34,1,1072.2195547552362
RJ,3,PM34,2,1114.647694129801
RJ,3,PM34,3,1252.2340800220002
RJ,3,PM35,1,1277.5120257789983
RJ,3,PM35,2,1279.1043947354847
RJ,3,PM35,3,1115.4893731231728
RJ,3,PM36,1,1174.011418542962
RJ,3,PM36,2,1001.5584023102089
RJ,3,PM36,3,1582.1264138551794
RJ,3,PM37,1,975.1863592009867
RJ,3,PM37,2,877.7194383723358
RJ,3,PM37,3,1164.244915067395
RJ,3,PM38,1,943.1203026582066
RJ,3,PM38,2,1240.9645200619593
RJ,3,PM38,3,967.5898078767327
RJ,3,PM39,1,1477.9486413849475
RJ,3,PM39,2,1359.762897042086
RJ,3,PM39,3,1583.0730697540484
RJ,3,PM40,1,1395.7971890226197
RJ,3,PM40,2,1504.336312517496
RJ,3,PM40,3,1673.5908976508015
RJ,3,PM41,1,1451.7176896988333
RJ,3,PM41,2,1386.0014491856484
RJ,3,PM41,3,1513.4749141310417
RJ,3,PM42,1,1289.1816352940637
RJ,3,PM42,2,998.2279069363559
RJ,3,PM42,3,1191.64581796653
RJ,3,PM43,1,868.628435023712
RJ,3,PM43,2,921.2994925178216
RJ,3,PM43,3,1331.7008242075603
RJ,3,PM44,1,1102.2200474945037
RJ,3,PM44,2,1308.5622332041676
RJ,3,PM44,3,1283.3070927988804
RJ,3,PM45,1,895.1949083170027
RJ,3,PM45,2,1156.4019324753378
RJ,3,PM45,3,1224.0121115537684
RJ,3,PM46,1,806.3242934763732
RJ,3,PM46,2,1312.7730455408002
RJ,3,PM46,3,1073.8839748489797
RJ,3,PM47,1,848.3524791163735
RJ,3,PM47,2,1289.0617583925277
RJ,3,PM47,3,1134.705916557189
RJ,3,MOMB,1,1008.8261920063836
RJ,3,MOMB,2,858.4564595605008
RJ,3,MOMB,3,1338.578747785447
RJ,3,TANZ,1,1101.3155699744
RJ,3,TANZ,2,1069.7211471513535
RJ,3,TANZ,3,1227.150855174704
RJ,3,MASS,1,1344.255805162899
RJ,3,MASS,2,1496.9424058073605
RJ,3,MASS,3,1796.6878928650187
RJ,3,MILE,1,922.5266425852365
RJ,3,MILE,2,1027.10479764787
RJ,3,MILE,3,1145.2750443986288
RJ,3,ARUA,1,675.5618044351261
RJ,3,ARUA,2,696.1439158728067
RJ,3,ARUA,3,641.2866010662956
RJ,4,PM30,1,2943.5023007379264
RJ,4,PM30,2,2180.1507663569882
RJ,4,PM30,3,2924.6894196071953
RJ,4,PM31,1,3051.6286029706494
RJ,4,PM31,2,2899.090538243527
RJ,4,PM31,3,3101.1670313639675
RJ,4,PM32,1,2775.4038043735736
RJ,4,PM32,2,2527.92465351377
RJ,4,PM32,3,2687.3617698253
RJ,4,PM33,1,2538.9862164336496
RJ,4,PM33,2,2502.8825021132716
RJ,4,PM33,3,1942.9932251154553
RJ,4,PM34,1,2417.2144882744788
RJ,4,PM34,2,2796.1635948123776
RJ,4,PM34,3,1768.674184355676
RJ,4,PM35,1,3218.689263007194
RJ,4,PM35,2,2356.680461907027
RJ,4,PM35,3,2577.5484815221366
RJ,4,PM36,1,2729.5320631343106
RJ,4,PM36,2,1661.3014532651384
RJ,4,PM36,3,3875.8421085042187
RJ,4,PM37,1,2120.22895367286
RJ,4,PM37,2,2181.4029528848005
RJ,4,PM37,3,2720.2881497751277
RJ,4,PM38,1,2559.2977444141743
RJ,4,PM38,2,3053.28515814858
RJ,4,PM38,3,2337.2657484759543
RJ,4,PM39,1,2987.4595791428583
RJ,4,PM39,2,3120.8938368078275
RJ,4,PM39,3,2781.0301872690275
RJ,4,PM40,1,3348.947565623038
RJ,4,PM40,2,3074.2331333620314
RJ,4,PM40,3,3726.8035054221436
RJ,4,PM41,1,2440.8519550283013
RJ,4,PM41,2,2427.59368930763
RJ,4,PM41,3,2897.101044286438
RJ,4,PM42,1,2943.808328122764
RJ,4,PM42,2,1533.4657128685167
RJ,4,PM42,3,3300.1406667604438
RJ,4,PM43,1,3090.109804646556
RJ,4,PM43,2,3009.4818011404523
RJ,4,PM43,3,2632.2569305389725
RJ,4,PM44,1,2413.5092752244486
RJ,4,PM44,2,1963.480047777369
RJ,4,PM44,3,1579.5999466398835
RJ,4,PM45,1,1987.0968383590914
RJ,4,PM45,2,2231.781791647755
RJ,4,PM45,3,2954.4326241134745
RJ,4,PM46,1,2264.8885328392284
RJ,4,PM46,2,2108.304812512471
RJ,4,PM46,3,1749.0733876945876
RJ,4,PM47,1,2627.8355806044624
RJ,4,PM47,2,2781.019307008904
RJ,4,PM47,3,2602.87710316508
RJ,4,MOMB,1,2344.858048823122
RJ,4,MOMB,2,1555.552155856763
RJ,4,MOMB,3,2364.175359003837
RJ,4,TANZ,1,2236.816917491023
RJ,4,TANZ,2,2153.1755132256544
RJ,4,TANZ,3,1834.2222880707209
RJ,4,MASS,1,3563.9698412294774
RJ,4,MASS,2,2529.0183491947646
RJ,4,MASS,3,3228.4113152743575
RJ,4,MILE,1,2312.6893879294967
RJ,4,MILE,2,2198.394176471196
RJ,4,MILE,3,2454.516996423079
RJ,4,ARUA,1,2074.9320892795413
RJ,4,ARUA,2,2574.2542041004385
RJ,4,ARUA,3,1688.2729315058511
RJ,5,PM30,1,925.8142315371231
RJ,5,PM30,2,1551.921317127268
RJ,5,PM30,3,1249.5010736390045
RJ,5,PM31,1,564.3167091103694
RJ,5,PM31,2,1395.98242216061
RJ,5,PM31,3,1917.5942756674206
RJ,5,PM32,1,948.6251331943648
RJ,5,PM32,2,1240.2745927756018
RJ,5,PM32,3,2180.3768656819784
RJ,5,PM33,1,978.3268873468099
RJ,5,PM33,2,1241.4411344088235
RJ,5,PM33,3,983.0737509920907
RJ,5,PM34,1,1549.0011935883074
RJ,5,PM34,2,1199.971193071469
RJ,5,PM34,3,2208.419215543228
RJ,5,PM35,1,793.7625549123047
RJ,5,PM35,2,872.9655986599291
RJ,5,PM35,3,2291.6960549207693
RJ,5,PM36,1,1396.4518800378853
RJ,5,PM36,2,1015.973388920001
RJ,5,PM36,3,1946.9579434977356
RJ,5,PM37,1,1131.5415118972348
RJ,5,PM37,2,961.3360956280108
RJ,5,PM37,3,1607.745806800331
RJ,5,PM38,1,1332.9013787841143
RJ,5,PM38,2,1580.6900334563957
RJ,5,PM38,3,1537.6254042663427
RJ,5,PM39,1,1301.004426950367
RJ,5,PM39,2,1684.364400895022
RJ,5,PM39,3,1647.7302687834906
RJ,5,PM40,1,1561.855302970764
RJ,5,PM40,2,1654.1607469048101
RJ,5,PM40,3,1598.406456894852
RJ,5,PM41,1,1181.2260704088005
RJ,5,PM41,2,1319.9811208637122
RJ,5,PM41,3,1830.4465653352183
RJ,5,PM42,1,1166.7632583709117
RJ,5,PM42,2,655.4967750248762
RJ,5,PM42,3,2156.959223404539
RJ,5,PM43,1,1144.7084467651018
RJ,5,PM43,2,1165.9857648181023
RJ,5,PM43,3,1997.1932028771555
RJ,5,PM44,1,721.6679638649465
RJ,5,PM44,2,762.370809688722
RJ,5,PM44,3,1352.5083509858239
RJ,5,PM45,1,1324.4378075346701
RJ,5,PM45,2,1244.3884609298027
RJ,5,PM45,3,1830.7128285820183
RJ,5,PM46,1,1274.1047772386103
RJ,5,PM46,2,1544.570913546563
RJ,5,PM46,3,1172.967592133971
RJ,5,PM47,1,882.4889953644192
RJ,5,PM47,2,1439.2461599932897
RJ,5,PM47,3,1452.326019763938
RJ,5,MOMB,1,1180.8660374234141
RJ,5,MOMB,2,395.4545700276251
RJ,5,MOMB,3,2225.972299533315
RJ,5,TANZ,1,1074.0575207838772
RJ,5,TANZ,2,1162.7216136117065
RJ,5,TANZ,3,1600.8640522346261
RJ,5,MASS,1,1476.9126441541812
RJ,5,MASS,2,1103.112763177513
RJ,5,MASS,3,1179.7871151469762
RJ,5,MILE,1,758.4099934760429
RJ,5,MILE,2,1509.3893137328234
RJ,5,MILE,3,2072.172861040283
RJ,5,ARUA,1,1229.593275556153
RJ,5,ARUA,2,622.8179745913756
